institute_type,institute_short,program_name,category,quota,pool,round_no,program_duration,degree_short,year,opening_rank,closing_rank,closing_rank_avg,closing_rank_std,latest_recorded_year
IIT,IIT-Madras,Biological Engineering,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2019,6622.0,10190.0,10190.0,0.0,2019
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,8660.0,9757.0,9757.0,0.0,2019
NIT,NIT-Jaipur,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,5925.0,8905.0,8905.0,0.0,2019
NIT,NIT-Agartala,Mechanical Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,191892.0,266654.0,266654.0,0.0,2019
NIT,NIT-Calicut,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,3284.0,8378.0,8378.0,0.0,2019
NIT,NIT-Delhi,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,9099.0,12016.0,12016.0,0.0,2019
NIT,NIT-Goa,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,8017.0,15614.0,15614.0,0.0,2019
NIT,NIT-Kurukshetra,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,8775.0,13997.0,13997.0,0.0,2019
NIT,NIT-Srinagar,Electrical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,42399.0,81354.0,81354.0,0.0,2019
NIT,NIT-Warangal,Civil Engineering,GEN,AP,Gender-Neutral,7,4 Years,B.Tech,2019,16144.0,17010.0,17010.0,0.0,2019
IIT,IIT-Kharagpur,Instrumentation Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,364.0,416.0,416.0,0.0,2021
IIT,IIT-Kanpur,Economics,OBC-NCL,AI,Gender-Neutral,1,4 Years,BSc,2021,1188.0,1922.0,1922.0,0.0,2021
IIT,IIT-Kanpur,Mechanical Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,3771.0,4505.0,4505.0,0.0,2021
IIT,IIT-Roorkee,Electronics and Communication Engineering,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,374.0,625.0,625.0,0.0,2021
IIT,IIT-Delhi,Production and Industrial Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,5306.0,7585.0,7585.0,0.0,2021
IIT,IIT-Delhi,Textile Technology,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,4012.0,5470.0,5470.0,0.0,2021
IIT,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,GEN,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,1290.0,1603.0,1603.0,0.0,2021
IIT,IIT-Kanpur,Biological Sciences and Bioengineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,4610.0,6596.0,6596.0,0.0,2021
IIT,IIT-Delhi,Civil Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,6382.0,8280.0,8280.0,0.0,2021
IIT,IIT-Kharagpur,Applied Geology,GEN,AI,Gender-Neutral,2,4 Years,BSc,2021,9586.0,10777.0,10777.0,0.0,2021
NIT,NIT-Calicut,Bio Technology,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,9320.0,11409.0,11409.0,0.0,2021
NIT,NIT-Hamirpur,Civil Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,58951.0,66835.0,66835.0,0.0,2021
NIT,NIT-Hamirpur,Computer Science and Engineering,OBC-NCL,HS,Female-Only,1,5 Years,Btech + M.Tech (IDD),2021,20445.0,20445.0,20445.0,0.0,2021
NIT,NIT-Karnataka-Surathkal,Mining Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,7606.0,7833.0,7833.0,0.0,2021
NIT,NIT-Meghalaya,Electronics and Communication Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,11145.0,11145.0,11145.0,0.0,2021
NIT,NIT-Jalandhar,Information Technology,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,10176.0,14610.0,14610.0,0.0,2021
NIT,NIT-Durgapur,Electrical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,13723.0,17467.0,17467.0,0.0,2021
NIT,NIT-Goa,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,11497.0,14061.0,14061.0,0.0,2021
NIT,NIT-Puducherry,Civil Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,34466.0,34466.0,34466.0,0.0,2021
NIT,NIT-Manipur,Electrical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,31981.0,36140.0,36140.0,0.0,2021
NIT,NIT-Mizoram,Computer Science and Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,99431.0,341464.0,341464.0,0.0,2021
NIT,NIT-Silchar,Computer Science and Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,10598.0,21819.0,21819.0,0.0,2021
IIT,IIT-Hyderabad,Engineering Science,SC,AI,Female-Only,1,4 Years,B.Tech,2021,3095.0,3095.0,3095.0,0.0,2021
IIT,IIT-Bombay,Metallurgical Engineering & Materials Science,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,3392.0,4020.0,4020.0,0.0,2019
IIT,IIT-Kharagpur,Computer Science and Engineering,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,287.0,441.0,441.0,0.0,2019
IIT,IIT-Madras,Physics,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,2549.0,4010.0,4010.0,0.0,2019
IIT,IIT-(ISM) Dhanbad,Mineral Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,5304.0,12125.0,12125.0,0.0,2019
IIT,IIT-Patna,Mechanical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,14085.0,15106.0,15106.0,0.0,2019
IIT,IIT-Jodhpur,Electrical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,7679.0,11397.0,11397.0,0.0,2019
NIT,NIT-Agartala,Electronics and Instrumentation Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,218102.0,257448.0,257448.0,0.0,2019
NIT,NIT-Calicut,Architecture,GEN,HS,Female-Only,7,5 Years,B.Arch,2019,603.0,972.0,972.0,0.0,2019
NIT,NIT-Durgapur,Chemical Engineering,GEN,HS,Female-Only,7,5 Years,Btech + M.Tech (IDD),2019,49127.0,49127.0,49127.0,0.0,2019
NIT,NIT-Hamirpur,Chemical Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,92578.0,98726.0,98726.0,0.0,2019
NIT,NIT-Karnataka-Surathkal,Chemical Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,10295.0,13820.0,13820.0,0.0,2019
NIT,NIT-Arunachal-Pradesh,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,26029.0,30666.0,30666.0,0.0,2019
NIT,NIT-Rourkela,Chemical Engineering,GEN,OS,Gender-Neutral,7,5 Years,Btech + M.Tech (IDD),2019,16184.0,21875.0,21875.0,0.0,2019
IIT,IIT-Delhi,Textile Technology,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,2455.0,2650.0,2650.0,0.0,2021
IIT,IIT-Tirupati,Civil Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,2860.0,2860.0,2860.0,0.0,2021
IIT,IIT-Delhi,Production and Industrial Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,4484.0,5748.0,5748.0,0.0,2021
IIT,IIT-Guwahati,Chemical Science and Technology,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2607.0,3020.0,3020.0,0.0,2021
IIT,IIT-Jodhpur,Computer Science and Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,2294.0,3158.0,3158.0,0.0,2021
IIT,IIT-Bombay,Civil Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,2814.0,3910.0,3910.0,0.0,2021
IIT,IIT-Kharagpur,Instrumentation Engineering,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,843.0,1310.0,1310.0,0.0,2021
IIT,IIT-Madras,Naval Architecture and Ocean Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,5512.0,7238.0,7238.0,0.0,2021
IIT,IIT-Palakkad,Computer Science and Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,7797.0,8879.0,8879.0,0.0,2021
NIT,NIT-Jalandhar,Bio Technology,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,64649.0,84586.0,84586.0,0.0,2021
NIT,NIT-Bhopal,Computer Science and Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,3746.0,4788.0,4788.0,0.0,2021
NIT,NIT-Agartala,Computer Science and Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,3826.0,5331.0,5331.0,0.0,2021
NIT,NIT-Calicut,Architecture,OBC-NCL,HS,Gender-Neutral,1,5 Years,B.Arch,2021,119.0,169.0,169.0,0.0,2021
NIT,NIT-Rourkela,Ceramic Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,14080.0,16025.0,16025.0,0.0,2021
NIT,NIT-Silchar,Computer Science and Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,2393.0,3447.0,3447.0,0.0,2021
NIT,NIT-Karnataka-Surathkal,Metallurgical and Materials Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,22734.0,26004.0,26004.0,0.0,2021
NIT,NIT-Puducherry,Electrical and Electronics Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,18645.0,24597.0,24597.0,0.0,2021
NIT,NIT-Mizoram,Computer Science and Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,29423.0,29423.0,29423.0,0.0,2021
IIT,IIT-Roorkee,Mathematics & Computing,SC,AI,Gender-Neutral,1,5 Years,BS + MS (IDD),2021,490.0,721.0,721.0,0.0,2021
IIT,IIT-Bhubaneswar,Metallurgical and Materials Engineering,SC,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,2520.0,2520.0,2520.0,0.0,2021
IIT,IIT-Palakkad,Civil Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,3322.0,3322.0,3322.0,0.0,2021
IIT,IIT-Palakkad,Computer Science and Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,962.0,1196.0,1196.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Civil Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1382.0,1714.0,1714.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Pharmaceutical Engineering & Technology,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2474.0,2719.0,2719.0,0.0,2021
IIT,IIT-Kharagpur,Industrial and Systems Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,3211.0,3211.0,3211.0,0.0,2021
IIT,IIT-Kharagpur,Metallurgical and Materials Engineering,SC,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,1633.0,1988.0,1988.0,0.0,2021
IIT,IIT-Hyderabad,Artificial Intelligence,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,478.0,657.0,657.0,0.0,2019
NIT,NIT-Jalandhar,Bio Technology,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,36621.0,79784.0,79784.0,0.0,2019
NIT,NIT-Jalandhar,Electronics and Communication Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,26059.0,31645.0,31645.0,0.0,2019
NIT,NIT-Calicut,Materials Science and Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,33884.0,33884.0,33884.0,0.0,2019
NIT,NIT-Tiruchirappalli,Chemical Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,5160.0,10643.0,10643.0,0.0,2019
NIT,NIT-Warangal,Mechanical Engineering,GEN,AP,Female-Only,7,4 Years,B.Tech,2019,18004.0,18004.0,18004.0,0.0,2019
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,1180.0,1189.0,1189.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Pharmaceutical Engineering & Technology,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1795.0,1923.0,1923.0,0.0,2021
IIT,IIT-Delhi,Mathematics and Computing,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,122.0,125.0,125.0,0.0,2021
IIT,IIT-Kanpur,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,487.0,624.0,624.0,0.0,2021
IIT,IIT-Roorkee,Electrical Engineering,GEN-EWS,AI,Female-Only,2,4 Years,B.Tech,2021,885.0,913.0,913.0,0.0,2021
IIT,IIT-Delhi,Engineering and Computational Mechanics,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,2719.0,3374.0,3374.0,0.0,2021
IIT,IIT-Kharagpur,Aerospace Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,3927.0,4074.0,4074.0,0.0,2021
IIT,IIT-Bombay,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,290.0,516.0,516.0,0.0,2021
IIT,IIT-Madras,Engineering Physics,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,314.0,1542.0,1542.0,0.0,2021
IIT,IIT-Bombay,Civil Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,5341.0,7597.0,7597.0,0.0,2021
IIT,IIT-Kanpur,Earth Sciences,GEN,AI,Female-Only,1,4 Years,BSc,2021,13396.0,15484.0,15484.0,0.0,2021
IIT,IIT-Roorkee,Mechanical Engineering,GEN,AI,Gender-Neutral,2,4 Years,B.Tech,2021,2246.0,3473.0,3473.0,0.0,2021
NIT,NIT-Hamirpur,Computer Science and Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,9624.0,13756.0,13756.0,0.0,2021
NIT,NIT-Agartala,Mathematics & Computing,GEN,HS,Gender-Neutral,1,5 Years,BSc + MSc (IDD),2021,87366.0,126227.0,126227.0,0.0,2021
NIT,NIT-Durgapur,Mechanical Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,23832.0,28344.0,28344.0,0.0,2021
NIT,NIT-Agartala,Electronics and Communication Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,28671.0,35593.0,35593.0,0.0,2019
NIT,NIT-Raipur,Bio Medical Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,29472.0,41386.0,41386.0,0.0,2019
NIT,NIT-Silchar,Computer Science and Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,9338.0,27304.0,27304.0,0.0,2019
IIT,IIT-Delhi,Computer Science and Engineering,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,51.0,61.0,61.0,0.0,2021
IIT,IIT-Madras,Engineering Physics,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,665.0,752.0,752.0,0.0,2021
IIT,IIT-Roorkee,Computer Science and Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,203.0,278.0,278.0,0.0,2021
IIT,IIT-Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,1754.0,1754.0,1754.0,0.0,2021
IIT,IIT-Mandi,Engineering Physics,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1500.0,1536.0,1536.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Chemical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,3061.0,3061.0,3061.0,0.0,2021
IIT,IIT-Delhi,Energy Engineering,GEN-EWS,AI,Female-Only,2,4 Years,B.Tech,2021,2003.0,2003.0,2003.0,0.0,2021
IIT,IIT-Delhi,Production and Industrial Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1547.0,2108.0,2108.0,0.0,2021
IIT,IIT-Kanpur,Mathematics and Scientific Computing,OBC-NCL,AI,Gender-Neutral,1,4 Years,BSc,2021,165.0,661.0,661.0,0.0,2021
IIT,IIT-Roorkee,Geological Technology,OBC-NCL,AI,Gender-Neutral,1,5 Years,Int M.Tech,2021,3509.0,4291.0,4291.0,0.0,2021
IIT,IIT-Gandhinagar,Mechanical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,5975.0,6247.0,6247.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Materials Science and Technology,OBC-NCL,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,4499.0,4745.0,4745.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1780.0,2293.0,2293.0,0.0,2021
IIT,IIT-Roorkee,Mathematics & Computing,OBC-NCL,AI,Gender-Neutral,2,5 Years,BS + MS (IDD),2021,732.0,847.0,847.0,0.0,2021
IIT,IIT-Delhi,Computer Science and Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3.0,99.0,99.0,0.0,2021
IIT,IIT-Kharagpur,Computer Science and Engineering,GEN,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,1138.0,1502.0,1502.0,0.0,2021
IIT,IIT-Kanpur,Physics,GEN,AI,Female-Only,1,4 Years,BSc,2021,7271.0,11160.0,11160.0,0.0,2021
IIT,IIT-Roorkee,Civil Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,10144.0,12840.0,12840.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,9530.0,11514.0,11514.0,0.0,2021
NIT,NIT-Jaipur,Chemical Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,8681.0,11450.0,11450.0,0.0,2021
NIT,NIT-Jaipur,Chemical Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,6852.0,7364.0,7364.0,0.0,2021
NIT,NIT-Goa,Civil Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,41383.0,41383.0,41383.0,0.0,2021
NIT,NIT-Hamirpur,Electrical Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,5817.0,6688.0,6688.0,0.0,2021
NIT,NIT-Silchar,Civil Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,15987.0,17077.0,17077.0,0.0,2021
NIT,NIT-Silchar,Electronics and Instrumentation Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,12868.0,14461.0,14461.0,0.0,2021
NIT,NIT-Srinagar,Electronics and Communication Engineering,OBC-NCL,JK,Female-Only,1,4 Years,B.Tech,2021,73818.0,113212.0,113212.0,0.0,2021
NIT,NIT-Jalandhar,Electrical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,11505.0,16940.0,16940.0,0.0,2021
NIT,NIT-Durgapur,Biotechnology,GEN,OS,Gender-Neutral,1,5 Years,Btech + M.Tech (IDD),2021,30419.0,30419.0,30419.0,0.0,2021
NIT,NIT-Durgapur,Civil Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,21801.0,31245.0,31245.0,0.0,2021
IIT,IIT-Bombay,Metallurgical Engineering & Materials Science,SC,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,2330.0,2330.0,2330.0,0.0,2021
IIT,IIT-Kharagpur,Mechanical Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,2043.0,2058.0,2058.0,0.0,2021
IIT,IIT-Roorkee,Engineering Physics,SC,AI,Gender-Neutral,2,4 Years,B.Tech,2021,1156.0,1431.0,1431.0,0.0,2021
IIT,IIT-Roorkee,Geological Technology,SC,AI,Gender-Neutral,2,5 Years,Int M.Tech,2021,2445.0,2679.0,2679.0,0.0,2021
IIT,IIT-Bombay,Aerospace Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,1182.0,2082.0,2082.0,0.0,2019
IIT,IIT-Tirupati,Civil Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,12580.0,15421.0,15421.0,0.0,2019
NIT,NIT-Goa,Electrical and Electronics Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,17603.0,18951.0,18951.0,0.0,2019
NIT,NIT-Karnataka-Surathkal,Electrical and Electronics Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,8324.0,11230.0,11230.0,0.0,2019
NIT,NIT-Jamshedpur,Metallurgical and Materials Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,32811.0,42732.0,42732.0,0.0,2019
IIT,IIT-Kharagpur,Civil Engineering with any of the listed specialization,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,990.0,1085.0,1085.0,0.0,2021
IIT,IIT-Guwahati,Electronics and Communication Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,839.0,839.0,839.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,1180.0,1189.0,1189.0,0.0,2021
IIT,IIT-Hyderabad,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1015.0,1845.0,1845.0,0.0,2021
IIT,IIT-Kharagpur,Electronics and Electrical Communication Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,893.0,1254.0,1254.0,0.0,2021
IIT,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,OBC-NCL,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,2191.0,2307.0,2307.0,0.0,2021
IIT,IIT-Hyderabad,Computational Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,2795.0,2795.0,2795.0,0.0,2021
IIT,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,9938.0,10915.0,10915.0,0.0,2021
NIT,NIT-Calicut,Electrical and Electronics Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,3346.0,4313.0,4313.0,0.0,2021
NIT,NIT-Mizoram,Civil Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,12530.0,12813.0,12813.0,0.0,2021
NIT,NIT-Rourkela,Metallurgical and Materials Engineering,OBC-NCL,HS,Gender-Neutral,1,5 Years,Btech + M.Tech (IDD),2021,15401.0,15401.0,15401.0,0.0,2021
NIT,NIT-Jalandhar,Bio Technology,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,49697.0,53440.0,53440.0,0.0,2021
NIT,NIT-Jaipur,Computer Science and Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,1863.0,5106.0,5106.0,0.0,2021
NIT,NIT-Allahabad,Mechanical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,10310.0,15190.0,15190.0,0.0,2021
NIT,NIT-Goa,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,46113.0,59590.0,59590.0,0.0,2021
NIT,NIT-Hamirpur,Civil Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,27748.0,32076.0,32076.0,0.0,2021
NIT,NIT-Meghalaya,Electrical and Electronics Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,36059.0,36059.0,36059.0,0.0,2021
IIT,IIT-Hyderabad,Civil Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,7102.0,11564.0,11564.0,0.0,2019
NIT,NIT-Durgapur,Metallurgical and Materials Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,51730.0,57485.0,57485.0,0.0,2019
NIT,NIT-Karnataka-Surathkal,Computer Science and Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,960.0,3561.0,3561.0,0.0,2019
NIT,NIT-Karnataka-Surathkal,Electrical and Electronics Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,12728.0,16410.0,16410.0,0.0,2019
NIT,NIT-Jamshedpur,Metallurgical and Materials Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,37908.0,48149.0,48149.0,0.0,2019
NIT,NIT-Mizoram,Electronics and Communication Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,42438.0,42438.0,42438.0,0.0,2019
NIT,NIT-Rourkela,Chemical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,23501.0,30308.0,30308.0,0.0,2019
NIT,NIT-Rourkela,Mining Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,32787.0,42573.0,42573.0,0.0,2019
NIT,NIT-Tiruchirappalli,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,1815.0,3019.0,3019.0,0.0,2019
IIT,IIT-Delhi,Mathematics and Computing,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,147.0,230.0,230.0,0.0,2021
IIT,IIT-Madras,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,515.0,686.0,686.0,0.0,2021
IIT,IIT-Bombay,Electrical Engineering,GEN-EWS,AI,Female-Only,2,4 Years,B.Tech,2021,208.0,217.0,217.0,0.0,2021
IIT,IIT-Kharagpur,Physics,OBC-NCL,AI,Gender-Neutral,1,4 Years,BSc,2021,2447.0,3470.0,3470.0,0.0,2021
IIT,IIT-Guwahati,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2230.0,2479.0,2479.0,0.0,2021
IIT,IIT-Ropar,Electrical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,4626.0,5560.0,5560.0,0.0,2021
IIT,IIT-Bhilai,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2791.0,3543.0,3543.0,0.0,2021
IIT,IIT-Kharagpur,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,1396.0,2055.0,2055.0,0.0,2021
IIT,IIT-Bhubaneswar,Metallurgical and Materials Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,7605.0,10824.0,10824.0,0.0,2021
IIT,IIT-Ropar,Electrical Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3365.0,4731.0,4731.0,0.0,2021
IIT,IIT-Delhi,Engineering and Computational Mechanics,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,1685.0,2820.0,2820.0,0.0,2021
